V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
-3.08027054,-1.87977254,-0.51034258,0.22257067,1.07262916,2.25313116,3.38189016,1.73368776,0.000189106,-1.73822924,0.28359468,1.05176378,1.27054728,1.14118058,1.20285048,1.06652708,0.40722008,-1.36183622,-1.51387022,-1.34918272,-2.12741161,-0.86627421,-0.01840961,0.07344639,-0.07588461,-0.67427101,-1.92168591,-0.79815161,-0.49709461,-0.86887761
-3.198520883,-1.860907583,-0.700630543,-0.055660753,0.850112317,1.800655717,3.097661617,1.557019817,0.036516337,-1.538202883,0.55015105,0.89056785,0.98762175,0.79652245,0.93455245,0.81749785,0.52796545,-1.15249255,-1.50593415,-1.14213725,-2.0389943,-0.2550188,0.3821287,0.4488132,0.2790077,-0.3236047,-2.0332918,-0.7108153,-0.1983453,-0.4839853
-3.360037234,-2.257518034,-0.675474804,0.092143361,1.108783466,2.359881166,3.344872266,1.886753766,0.025332566,-1.930753234,0.36322237,0.68237627,0.94814907,0.84177947,1.04612907,0.92492407,0.53988767,-0.89078193,-1.32837293,-1.03423663,-1.7934028,-0.6966378,0.1121857,0.1421962,-0.1263348,-0.8988748,-1.9114938,-0.4655488,0.2423912,-0.3848528
-2.736130803,-1.839841003,-0.757750103,-0.084232369,0.513826657,1.953182697,2.645409397,1.712190097,0.092341867,-1.591562453,0.17585929,0.68443119,0.87463579,0.73975229,0.93127649,0.68805029,0.45404599,-0.99656381,-1.42384421,-1.13015721,-1.97900289,-0.47056889,0.28396211,0.35944361,0.27998311,-0.73128689,-1.86998839,-0.76899989,-0.29235189,-0.64107489
-2.81566483,-1.72910683,-0.4995477,0.012816359,0.74265417,1.92783537,3.00779527,1.71480257,0.17677331,-1.42200693,0.23377613,0.42145003,0.73619683,0.62128713,0.79798053,0.48340053,0.21325313,-1.02701447,-1.39377697,-1.00155247,-1.79793846,-0.32613206,0.48700254,0.49609294,0.40855554,-0.35912886,-1.64640546,-0.60423346,-0.17111046,-0.56561096
-3.474905556,-2.476974156,-1.204298356,0.052153707,1.280270244,2.338244744,3.302595744,1.819604344,0.351291144,-1.464401056,1.03369896,1.31255596,1.36203176,1.17863326,1.26257356,1.24174626,0.99900626,-0.75228574,-1.11240774,-0.64040344,-2.08718218,-0.81386038,0.02636842,0.16770142,-0.09892358,-0.88891558,-2.45927058,-0.93949628,-0.23689958,-0.55853688
-3.541266564,-2.274954664,-1.014773364,-0.074319739,0.959242736,2.206359536,3.356087936,1.768847236,-0.139447684,-2.026994564,0.09055412,0.65507162,0.97564442,0.83360642,0.98093942,0.57196242,0.15497982,-0.76069318,-1.01637798,-0.84378158,-1.6868323,-0.5579483,0.3584767,0.4164377,0.3061617,-0.5553253,-1.5436317,-0.2861533,0.2484081,-0.2873933
-2.803175649,-2.012067649,-0.852739749,0.048006032,0.945061052,2.180502652,3.172689952,1.770851252,0.107400562,-1.421815049,0.55116095,0.79033135,0.90344815,0.79655095,1.00324095,0.86197545,0.55310895,-0.56225535,-0.84101665,-0.52391275,-1.70831644,-0.54194604,0.33180256,0.46298056,0.34711806,-0.44598044,-1.71737344,-0.62139604,-0.02985694,-0.47275144
-3.239835466,-2.259377466,-0.891328066,0.052041124,1.094406934,2.170764734,3.141837734,1.811354934,0.033351158,-2.024014466,0.39483,0.760196,1.1519995,0.90833,1.0669745,0.6846772,0.3039752,-0.73274,-1.045366,-0.816861,-1.98605251,-0.80838451,0.13464449,0.20122549,-0.00086701,-0.78670451,-2.02055291,-0.68433651,-0.06707151,-0.63854901
-3.619658646,-2.188120146,-0.720065146,0.058858254,1.057283554,2.300832054,3.731794154,2.021526154,0.173458154,-1.954680046,0.69987823,0.98597283,1.18848643,0.99812933,1.17538523,0.95799933,0.58132503,-1.20847457,-1.37407717,-1.09475657,-1.87512094,-0.44431294,0.32312006,0.25646706,0.22526106,-0.52258694,-1.86936894,-0.59804244,-0.04066044,-0.67993154
-2.904785953,-1.904079153,-0.899800253,0.029972607,0.979880447,2.055036347,3.286828147,1.710421747,0.064582755,-1.442641553,0.35981578,0.95206348,1.20283188,1.02590028,1.17877918,0.88913148,0.45308398,-0.72447182,-1.02357452,-0.87668422,-1.64212401,-0.53676451,0.22839649,0.37282549,0.34717049,-0.24650451,-1.19642471,-0.23807651,0.05945949,-0.39074151
-3.034015937,-1.836205037,-0.692884787,0.045277725,0.831877033,1.961919363,3.090056163,1.555886363,0.192041903,-1.515849737,0.21100594,0.41309854,0.67834694,0.66483014,0.77621294,0.61169614,0.56571574,-0.41053196,-0.80464176,-0.62152996,-1.70141423,-0.47115783,0.21111247,0.21625627,0.18366877,-0.61891683,-1.58019303,-0.50604263,-0.00542523,-0.45328083
-3.379450292,-2.326395392,-0.866770192,0.063365338,0.777860808,2.383922008,3.402004808,1.887374208,-0.122014527,-1.729647792,0.81655751,1.10556091,1.25043331,1.08849931,1.30397821,1.15286061,0.79696261,-0.85724289,-1.19256439,-0.97173979,-1.97905505,-0.43184685,0.43065765,0.50656405,0.42830265,-0.45751485,-2.13038085,-0.75758035,-0.09386755,-0.50950785
-3.055738943,-1.984626743,-0.665178743,0.132968418,1.056104858,2.167934058,3.189930758,1.802787958,0.106472154,-1.655273943,0.62541955,0.94880745,1.18522835,0.96667345,1.19797715,0.97929605,0.43060175,-0.63399375,-0.92561795,-0.46156995,-1.68670234,-0.65907814,0.06425076,0.09118936,-0.10140934,-0.82085194,-1.82857464,-0.42539604,0.32416486,-0.14239684
-3.115390976,-1.968440876,-0.620772976,0.092439424,0.826002124,2.257892124,3.012150024,1.632531924,-0.06127156,-1.743530276,0.34970214,0.72561934,0.97106544,0.86301624,0.98474164,0.86205214,0.44648034,-0.51730536,-0.81729736,-0.57474636,-1.39986572,-0.21397622,0.37433478,0.33483778,0.19175228,-0.72660862,-1.72076572,-0.52935162,0.06995928,-0.20043222
-3.389816398,-2.160058998,-0.862139498,-0.018150768,0.892661602,2.088328302,3.362933802,2.068621102,0.253182272,-1.742985798,0.14919351,0.65326231,0.94465401,0.72374901,0.86829471,0.67669821,0.25765371,-1.09045369,-1.30202699,-1.21881079,-1.56654154,-0.40585204,0.42462956,0.44563696,0.30572396,-0.52930324,-1.97465004,-0.56699034,0.11427496,-0.22477904
-3.281201513,-2.248501113,-0.892362113,0.075947958,1.105635088,2.395974288,3.112224988,1.777601588,0.118488588,-1.756106013,0.54865407,0.95436347,1.06380447,0.83725597,1.05063167,1.02686537,0.70063767,-0.93126033,-1.30147833,-1.05586783,-2.09030675,-0.70074925,0.20540025,0.14904175,0.04097975,-0.94449925,-2.08509125,-0.79920285,-0.23098725,-0.58293525
-3.61117101,-2.38417671,-0.90158201,-0.12983015,0.76105739,2.08372019,3.39822299,1.87206689,-0.09058672,-2.02543521,0.95603697,1.41114657,1.70260067,1.45868097,1.59331907,1.22668037,0.78139957,-1.31731613,-2.05040343,-1.22542943,-1.92231995,-0.76353395,-0.05002245,0.15314805,-0.07619395,-0.72360195,-1.92146815,-0.42736695,0.16565905,-0.38641395
-3.114788157,-2.221439557,-1.050717457,-0.062810601,1.065756443,2.383071443,3.038030043,1.729869843,-0.064811224,-1.756141657,0.58215417,0.82907797,1.15832877,0.87491707,1.12504987,0.79920737,0.47127367,-1.01648463,-1.26658103,-0.93156563,-2.12751016,-0.69325856,0.16771594,0.31900344,0.18847044,-0.80551656,-2.19853986,-0.89035906,-0.37128156,-0.91688256
-2.683656558,-1.855830158,-0.629298758,-0.009438798,0.725489312,2.018633942,2.669354442,1.485829642,-0.129635758,-1.647978758,0.30212222,0.73957472,1.02690672,0.91711172,1.05542932,0.78109652,0.45204722,-1.41969378,-1.85279428,-1.42599688,-1.47611532,-0.27961992,0.38985408,0.43751358,0.29276908,-0.60365292,-1.65162192,-0.48634732,-0.03165392,-0.40498292
-2.917792046,-1.878452946,-0.697299906,0.048789428,0.870582655,2.017091555,2.934586055,2.014550555,-0.008227625,-1.981427446,0.15156778,0.69953248,0.94243648,0.74440748,0.91912598,0.57166778,0.18106778,-1.21426502,-1.74546312,-1.35306252,-1.92831855,-0.48060095,0.22031505,0.35902605,0.13541705,-0.73625095,-1.93344625,-0.86424045,-0.22868195,-0.81513395
-2.738838742,-1.848239742,-0.909203942,-0.139684428,0.755064458,2.055132758,2.777821458,1.850440558,-0.114303002,-1.700094942,0.25444961,0.58716171,0.91402851,0.70789121,0.97625611,0.60885551,0.24679721,-1.02631829,-1.42934879,-1.09009099,-2.10253194,-0.47635494,0.13385446,0.24691856,0.11297406,-0.74835694,-2.08223344,-0.86019294,-0.16517444,-0.57774394
-2.979378918,-2.224915718,-0.872310118,-0.011807955,0.985345782,2.092434882,2.893658282,1.720833682,0.013883986,-1.764389118,0.2493506,0.7058099,0.9070869,0.6877045,0.9055385,0.8099539,0.4220615,-0.7605979,-1.1834271,-0.9389061,-1.68166058,-0.57931158,0.32140642,0.34841542,0.18170442,-0.67692908,-1.64135208,-0.61556758,-0.05321858,-0.48680158
-3.125149175,-1.931230475,-0.752681575,-0.016757495,0.740444155,2.017675625,3.146806825,1.860763925,0.06927193,-1.891459575,0.46534263,0.83436963,1.10933813,0.94858833,1.08129773,0.74692513,0.35546453,-0.90091947,-1.17590657,-0.90331687,-1.79876641,-0.61355341,0.37554759,0.36917259,0.34559759,-0.71348801,-1.72709541,-0.47859441,0.25678159,-0.29947741
-3.236749265,-2.088907865,-0.861256065,-0.041279317,0.880146935,2.241585735,3.363389335,1.996964835,0.127940125,-1.553108265,0.58627688,0.78053278,0.95481328,0.78561028,0.97648008,0.88759428,0.71732258,-0.68431722,-1.15904422,-0.86587932,-2.06564714,-0.75112214,0.11043386,0.18880786,0.06160286,-0.91579114,-2.25123964,-0.86977014,-0.08481714,-0.59956314
-3.193196208,-2.203703808,-0.841798808,-0.089211393,0.704966092,2.149433492,3.195571792,1.817358492,-0.000285368,-1.703558508,0.62218979,1.02781709,1.13368229,0.82745179,1.02926509,0.82466179,0.71304279,-0.25311921,-0.73224581,-0.47157941,-1.89594417,-0.63513767,0.28746983,0.39339123,0.34008883,-0.60286917,-1.72718177,-0.52375217,0.30474583,-0.38474347
-3.426536001,-2.463010501,-1.064596101,-0.037007281,0.991377099,2.626948899,3.365089499,1.957620999,-0.218054141,-2.073820801,0.59876804,1.24260954,1.33105574,1.16646904,1.28853684,1.22352504,0.61279464,-0.95079596,-1.35366356,-1.01594556,-2.13941522,-0.74651622,0.37999378,0.58444878,0.42565378,-0.71228622,-1.88174292,-0.55322922,0.04483948,-0.71877462
-3.451798359,-2.336079859,-0.937605959,-0.124415279,0.776156101,2.430615941,3.626417241,2.129609841,0.168601601,-1.736310259,0.17890052,0.97652212,1.17869662,1.07698492,1.19504612,1.17108272,0.51856912,-0.67970218,-1.04900418,-1.00388348,-1.95071034,-0.73926194,0.09224666,0.17666366,0.04711066,-0.88959474,-1.87875334,-0.48458934,0.22208966,-0.33795234
-3.945766655,-2.537725255,-1.016156355,-0.000546481,0.776924445,2.190542745,3.563413345,2.049072845,-0.038512402,-2.182105355,0.75101794,1.39179594,1.48860744,1.59484194,1.52476214,1.31784984,0.53191794,-1.46243906,-2.06532806,-1.42243806,-2.22589022,-0.85827612,-0.16117102,-0.14280382,-0.13562842,-0.76738702,-2.10691592,-0.65113902,-0.03781942,-0.50564722
-2.891996009,-1.922035309,-0.686563659,-0.021691447,0.627981461,1.850441691,2.934854591,1.661247091,0.040982091,-1.456601609,0.13040387,0.48899447,0.86868627,0.77798627,0.90174177,0.49278477,0.28596127,-0.66587773,-0.87766523,-0.64601133,-1.3512026,-0.2240816,0.3784374,0.4486264,0.3670494,-0.2265836,-1.3013506,-0.1687916,0.3093224,-0.0420636
-3.319263178,-2.369658578,-0.669662948,-0.014071508,0.674273382,2.156289522,3.342077222,1.813319022,0.166818595,-1.637330178,0.47223242,1.00792222,0.92553782,0.76290142,0.94080582,0.91232372,0.58192882,-0.97945658,-1.41904958,-1.18913458,-1.94409405,-0.59303805,0.20360195,0.17792095,0.14041495,-0.67700405,-2.03277605,-0.85388285,-0.17761705,-0.51483105
-3.43835745,-2.32834245,-0.83079495,0.10263143,1.01934635,2.69125345,3.72224195,2.19773535,-0.08948192,-2.16193445,0.08873456,0.99515686,1.22011456,1.09170336,1.20232856,0.98983376,0.15510526,-1.07280214,-1.61773944,-1.15948144,-1.91901762,-0.72995192,0.03401408,0.10507268,-0.06639842,-1.20136692,-2.18336842,-0.69905662,0.06237658,-0.51732732
-3.756302847,-2.432696747,-0.958211247,-0.077223227,0.869682553,2.420823753,3.675159453,1.893100053,-0.129653377,-2.152059847,0.75199323,1.31646513,1.27237093,1.11705263,1.26222793,1.26251703,0.87392833,-0.86629117,-1.62716777,-1.01206267,-2.1209695,-0.4992085,0.3029665,0.4148531,0.2516429,-0.6458645,-1.9335225,-0.7424015,-0.0925141,-0.5923835
-3.423499363,-2.305982263,-0.610081093,0.092609065,0.788959837,2.414411137,3.599304937,1.953446537,0.077432606,-1.684251563,0.68381295,1.03571495,1.14868045,0.94268125,1.11354295,1.09645155,0.84921915,-0.67129255,-1.28954885,-0.76774725,-2.01524662,-0.74027512,0.24463318,0.19434818,0.14807818,-0.81655642,-2.06887122,-0.99114312,-0.47102432,-0.60208182
-2.97659709,-1.91942289,-0.54497529,0.04692325,0.72887901,2.00682331,2.90210741,1.77261721,0.25429419,-1.46759789,0.30192348,0.96401758,1.10412928,1.03393288,1.17780668,0.95481958,0.39227228,-0.77870312,-1.35279312,-1.14646912,-1.70699264,-0.39257584,0.25658316,0.20707616,0.20028356,-0.48185684,-1.63145234,-0.78772584,-0.36664654,-0.67186524
-2.664091296,-1.705982696,-0.683889196,0.007599016,0.685800374,1.863498304,2.590013704,1.596278004,0.147779914,-1.341669996,0.24948136,0.60079736,0.96505536,0.79049196,0.99896306,0.75438136,0.54679036,-0.75351314,-1.29444064,-1.03332364,-1.57516269,-0.27396939,0.28283861,0.29681561,0.17171761,-0.72822479,-1.75335299,-0.56256939,-0.04083039,-0.24701639
-2.734185942,-1.888642142,-0.536502972,0.118228358,0.835052458,2.127015058,2.922740258,2.067241258,0.327601058,-1.536743342,0.41337898,1.16520228,1.51769508,1.30803648,1.63245818,1.34371758,0.67915098,-1.03560822,-1.76880102,-1.23689772,-1.36971872,-0.19655402,0.33968638,0.35898398,0.16717198,-0.60015262,-1.75437002,-1.06426402,-0.55145802,-0.64161902
-3.462487046,-2.230462646,-0.846058246,0.174575724,1.188524354,2.537928054,3.440416854,1.853438554,0.080821609,-1.843020846,0.72405576,1.17684916,1.37477376,1.08467496,1.37725226,1.24004876,0.74955856,-0.93511424,-1.27783594,-0.99681824,-1.56626462,-0.52593382,0.20411438,0.26000238,0.02739838,-0.83358462,-1.76893192,-0.58234522,0.03407238,-0.21231202
-3.44827594,-2.23951264,-0.85643594,-0.00624427,0.83710746,2.18012156,3.43557466,1.90768246,-0.1373429,-2.09080524,0.40538774,0.90081734,1.13068634,0.91961634,1.08427834,0.87610304,0.49101474,-0.93996886,-1.47760246,-1.05584566,-1.89639793,-0.41643153,0.50922747,0.52228997,0.47346887,-0.34042293,-1.83998423,-0.70456503,-0.00836853,-0.65789633
-3.005739994,-2.059094694,-0.853301594,-0.024365724,0.837868906,2.039311306,3.027174706,1.852893406,0.088088636,-1.599585594,0.29731909,0.77502209,1.00960979,0.59385229,0.89308089,0.50573989,0.09319139,-0.84315191,-1.07045231,-0.65597541,-1.64609756,-0.56233856,0.15576644,0.33360344,0.16512544,-0.59356456,-1.84213436,-0.44843856,0.39980744,-0.06922306
-3.036703341,-1.874424541,-0.587158641,0.124692179,0.917164959,2.218638059,2.900226759,1.956014259,0.185133939,-1.707625841,0.27369804,0.65953274,0.91693774,0.85495374,1.05827804,1.01265174,0.47404174,-0.92773596,-1.66703926,-1.18497896,-1.45833806,0.00825154,0.61223354,0.59398304,0.47617854,-0.33418846,-1.68795486,-0.84115166,-0.37084896,-0.58548346
-3.019161582,-1.963574382,-0.788727742,-0.055424452,0.798638718,2.185648218,3.174018918,2.013742718,0.112803848,-1.812735182,0.19625494,0.79751854,1.02708254,0.81129204,1.03832454,0.88958424,0.29178384,-0.88817716,-1.30456966,-1.07658106,-1.86954544,-0.41467844,0.21743656,0.27221956,0.15231656,-0.68861544,-1.86797214,-0.55899044,0.11001456,-0.55445344
-3.123673798,-1.937432398,-0.760917138,0.116757892,0.927133702,2.161842002,3.185335502,1.980480502,0.00773306,-1.862479898,0.57206747,0.85817467,1.03458877,0.83237077,1.03555197,0.87656247,0.58080547,-0.95002553,-1.52614553,-0.93562883,-1.92145987,-0.49665347,0.23998353,0.27720953,0.13035953,-0.74637647,-2.19641577,-1.13227667,-0.38275747,-0.77386747
-3.671623501,-2.360017301,-0.995657901,0.064387873,1.017790399,2.463541299,3.803784799,2.514161499,0.413626549,-1.855692101,1.1130277,1.3977187,1.3173283,1.0967292,1.2963206,1.3614119,1.0360906,-0.7988383,-1.2102473,-0.8782876,-1.93453275,-0.65963945,0.20676655,0.31332255,0.10775655,-0.90668825,-2.19594805,-0.90119805,-0.09836285,-0.59825895
-3.059940705,-2.014672005,-0.704348665,-0.020234565,0.783327195,1.973375095,3.100361995,1.771447895,0.030559114,-1.594707205,0.5582291,0.7426017,0.9945864,0.7495244,0.9309044,0.6658682,0.5564534,-0.3434876,-0.8040291,-0.5845296,-1.82779827,-0.62430397,0.19659303,0.16715903,0.18053503,-0.65908737,-1.69854357,-0.46089127,0.01396153,-0.37774497
-3.760018967,-2.420669967,-1.083638367,-0.079091697,1.061242733,2.379759633,3.409208033,1.743401033,-0.009560737,-1.721505967,0.94993982,1.37805082,1.38229582,1.15340382,1.30322242,1.16806282,0.83010022,-0.67252368,-0.99866078,-0.55480218,-1.86068414,-0.55445844,0.25252856,0.41052956,0.25468356,-0.64307244,-2.05124344,-0.53316774,0.17178756,-0.23083644
-3.449655095,-2.192769895,-0.908400095,-0.020831055,0.822244105,2.311301505,3.315437105,2.152377105,-0.01582119,-1.936098795,0.37104915,0.86301515,1.03046095,0.83534445,1.03911915,0.90586815,0.36956675,-1.14784485,-1.38144965,-1.09324415,-2.19887119,-0.82591419,-0.16252519,-0.09423679,-0.26252519,-1.22182919,-2.41272659,-0.94136219,-0.17242819,-0.75093619
-3.277302954,-2.327938954,-0.664696884,0.055648922,0.841222497,2.417630047,3.330980047,2.147947347,0.126617603,-1.950461454,0.37033132,0.85518092,1.00591412,0.77640822,0.99618992,1.05055292,0.73050242,-0.72059488,-1.65372308,-1.22918238,-1.85091141,-0.15483211,0.77262489,0.82252139,0.66026989,-0.33069711,-1.93559971,-0.59485481,0.16535589,-0.36546071
-3.234735214,-2.089770414,-0.793752714,0.109876966,0.981458086,2.351870586,3.314636086,2.070815586,0.01280052,-2.000987414,0.86524663,1.08642013,1.08518213,0.97746933,1.15430913,1.26198913,0.96486853,-0.95878147,-1.65685387,-0.97531787,-1.85818434,-0.53788484,0.28886006,0.31529526,0.22579526,-0.59897854,-1.77520634,-0.51582834,0.02364166,-0.49112834
-3.726918113,-2.336345713,-1.130514313,0.103287597,1.336757187,2.677001387,3.806770187,2.085247187,0.141854587,-1.758008513,0.93291969,1.11583519,1.17634349,1.00122869,1.28305419,1.34171769,1.22750369,-0.60561231,-1.14671281,-0.81838461,-1.75550538,-0.52142338,0.16432142,0.26366342,0.08880442,-0.86670458,-2.02917878,-0.84640378,-0.25359558,-0.60640058
-3.24162584,-2.20301624,-0.65375124,0.22140543,1.09562836,2.61128706,3.53585256,2.28093606,0.37044232,-1.88110044,0.13398486,1.06271336,1.41890476,1.17850216,1.44110886,1.13520286,0.61422216,-0.81323934,-1.55288934,-1.31783584,-2.0848516,-0.7543921,-0.0112031,0.1410789,-0.0958631,-1.0441747,-2.3392395,-1.0816851,-0.3203991,-0.6239791
-3.196312755,-2.064319055,-0.648972755,0.185481825,1.054827845,2.379715545,3.089087945,1.896349145,0.134104545,-1.649146655,0.63644894,0.80455844,0.97615794,0.93804394,1.05026774,1.10686444,0.87890444,-1.03038356,-1.61684396,-1.24869396,-1.50537582,-0.08287232,0.62625438,0.58344678,0.44574038,-0.53462462,-1.87138962,-0.99032942,-0.28963132,-0.56105282
-3.412668609,-2.291491409,-0.786457979,0.200274811,1.071110391,2.452732791,3.500904391,1.754471891,0.087959131,-1.706547909,1.05852025,1.53621395,1.55896255,1.49310305,1.59062605,1.53847725,1.11542955,-1.09752645,-1.53909845,-1.09948485,-2.43068901,-0.93902691,0.13167119,0.31804299,0.15303159,-0.82378701,-2.40459701,-0.97594341,-0.64093271,-0.91880111
-3.261909871,-2.118129571,-0.544036671,0.24590589,0.99415953,2.30944593,3.27061243,1.81251273,-0.007702401,-1.758646971,0.57993071,0.75938191,0.95409011,0.88401971,1.07352171,1.01250411,0.89958111,-1.10577129,-1.64385859,-1.27272159,-1.6960783,-0.1818413,0.5792397,0.5227987,0.4110717,-0.7895461,-1.7980867,-0.4717219,0.1765087,-0.2504983
-3.036556851,-1.946090251,-0.625267451,0.044754259,0.713409549,2.060578649,3.132416549,1.684703649,0.086738269,-1.606542251,0.38372635,0.74390255,1.09581665,0.92897525,1.14498685,0.97152245,0.73499745,-0.93090835,-1.63146345,-1.11252015,-1.4096729,0.0912665,0.7497355,0.7662565,0.6180471,-0.2550107,-1.4995643,-0.5623639,-0.0449381,-0.4176595
